NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CBR4	207	1.8226451873779297	0.16392548	Yes	
row_1	CYP3A5	281	1.6484181880950928	0.31990832	Yes	
row_2	ARL1	910	0.9926093816757202	0.3743217	Yes	
row_3	FMO2	1572	0.7170392274856567	0.3996008	Yes	
row_4	N6AMT1	1643	0.6923483610153198	0.4624533	Yes	
row_5	BDH2	2117	0.5665293335914612	0.4857584	Yes	
row_6	PRKCE	2145	0.5613913536071777	0.53873575	Yes	
row_7	AKR1A1	2420	0.501838743686676	0.5691889	Yes	
row_8	FMO1	2671	0.45223647356033325	0.59642345	Yes	
row_9	AS3MT	4934	0.14230570197105408	0.45728126	No	
row_10	ACMSD	6635	0.007496039383113384	0.34300053	No	
row_11	AKR1C3	7230	-0.03169877454638481	0.3059083	No	
row_12	AKR1C1	7503	-0.050853122025728226	0.29247066	No	
row_13	SULT1C4	9004	-0.17004311084747314	0.20758894	No	
row_14	CYP2D6	9257	-0.1913224160671234	0.20921728	No	
row_15	TRPC1	9887	-0.24601267278194427	0.19067885	No	
row_16	AKR7A2	10348	-0.2902023196220398	0.18788789	No	
row_17	AKR1B1	11848	-0.47091343998908997	0.13244535	No	
row_18	AKR1C2	13089	-0.687707245349884	0.1156891	No	
