NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RPL18A	152	2.162087917327881	0.013527621	Yes	
row_1	RPS9	220	1.9743773937225342	0.0307747	Yes	
row_2	RPL10	358	1.7426620721817017	0.040690716	Yes	
row_3	RPS28	392	1.6986372470855713	0.05720866	Yes	
row_4	POLR2E	405	1.6812509298324585	0.07496581	Yes	
row_5	RPS27	416	1.6664422750473022	0.09269567	Yes	
row_6	RPL13	426	1.6523481607437134	0.110337965	Yes	
row_7	RPS3	474	1.605214238166809	0.12486954	Yes	
row_8	FAU	496	1.5739177465438843	0.14082743	Yes	
row_9	NUP85	516	1.5556926727294922	0.15672027	Yes	
row_10	RPLP0	576	1.4883899688720703	0.16914324	Yes	
row_11	RPL23A	579	1.4863507747650146	0.18542865	Yes	
row_12	NUP210	598	1.470499038696289	0.2004484	Yes	
row_13	RPS21	634	1.444065809249878	0.21401744	Yes	
row_14	HSP90AA1	656	1.428849697113037	0.22837256	Yes	
row_15	POLR2J	685	1.405622959136963	0.24199398	Yes	
row_16	RPL3	736	1.3537646532058716	0.253543	Yes	
row_17	SEC13	791	1.308469295501709	0.2643189	Yes	
row_18	RPL13A	796	1.3066703081130981	0.27848282	Yes	
row_19	RPS19	815	1.2954676151275635	0.2915688	Yes	
row_20	RPS25	824	1.290390133857727	0.30528018	Yes	
row_21	RPL7A	855	1.2735522985458374	0.31730613	Yes	
row_22	RPL21	856	1.2731125354766846	0.3313719	Yes	
row_23	RPL36	876	1.264039397239685	0.34404248	Yes	
row_24	RPS27A	909	1.2427287101745605	0.35559154	Yes	
row_25	RPS16	942	1.2211638689041138	0.36690235	Yes	
row_26	RPL18	1012	1.1861647367477417	0.37530467	Yes	
row_27	RPL28	1048	1.167133092880249	0.38581407	Yes	
row_28	RPL36A	1083	1.154997706413269	0.39625752	Yes	
row_29	RPL39	1119	1.1371757984161377	0.40643594	Yes	
row_30	RPSA	1267	1.0764312744140625	0.40830964	Yes	
row_31	NUP188	1280	1.0711095333099365	0.41932574	Yes	
row_32	RPL27	1390	1.0208773612976074	0.42317563	Yes	
row_33	RPS8	1495	0.9804320931434631	0.42691946	Yes	
row_34	RPS14	1514	0.9723171591758728	0.43643513	Yes	
row_35	RPS15	1559	0.9557430148124695	0.4439956	Yes	
row_36	IPO5	1584	0.9454799294471741	0.45280582	Yes	
row_37	RPL14	1623	0.9317111372947693	0.46050972	Yes	
row_38	RPL30	1655	0.9205604791641235	0.4685675	Yes	
row_39	RPLP1	1674	0.9149071574211121	0.47744888	Yes	
row_40	NUP93	1775	0.8859037160873413	0.48042095	Yes	
row_41	RPS2	1795	0.8776231408119202	0.48882225	Yes	
row_42	RAE1	1958	0.8240376710891724	0.48688507	Yes	
row_43	RPL35	1985	0.816703200340271	0.49413618	Yes	
row_44	UBA52	2025	0.8072345852851868	0.50039667	Yes	
row_45	RPL8	2041	0.8025227189064026	0.5082409	Yes	
row_46	NUP160	2092	0.7897162437438965	0.5135581	Yes	
row_47	GTF2F1	2095	0.7893494367599487	0.52214277	Yes	
row_48	RPL41	2200	0.7607738375663757	0.52345973	Yes	
row_49	NUP214	2258	0.7459800839424133	0.5278166	Yes	
row_50	TPR	2415	0.7062518000602722	0.52498704	Yes	
row_51	RPL32	2443	0.7003329992294312	0.5308843	Yes	
row_52	NUP155	2502	0.6853720545768738	0.5345034	Yes	
row_53	RPS23	2504	0.6851349472999573	0.5420049	Yes	
row_54	RPS11	2564	0.6739974021911621	0.5454302	Yes	
row_55	RPL39L	2636	0.6534779071807861	0.54781085	Yes	
row_56	POM121	2651	0.6506180763244629	0.5540449	Yes	
row_57	RPL4	2774	0.622509777545929	0.5526075	Yes	
row_58	RPLP2	2797	0.6174941062927246	0.5579303	Yes	
row_59	RPL17	2838	0.6106216311454773	0.5619504	Yes	
row_60	RPL26L1	2839	0.6105778217315674	0.56869626	Yes	
row_61	RPL24	2844	0.6092458367347717	0.5751548	Yes	
row_62	POLR2G	2887	0.6017892956733704	0.5789409	Yes	
row_63	RPL7	2914	0.5959720015525818	0.58375335	Yes	
row_64	NUP133	2960	0.5882773995399475	0.5871858	Yes	
row_65	NUP62	3058	0.5697736740112305	0.5868696	Yes	
row_66	RPS13	3063	0.5685703754425049	0.59287876	Yes	
row_67	RPL35A	3090	0.5627759099006653	0.59732443	Yes	
row_68	RPL10A	3110	0.5579591989517212	0.60219395	Yes	
row_69	RPL11	3152	0.5497803092002869	0.6054737	Yes	
row_70	RPS3A	3202	0.5424332022666931	0.608127	Yes	
row_71	RPS18	3207	0.5414394736289978	0.61383635	Yes	
row_72	POLR2A	3228	0.5376546382904053	0.6184134	Yes	
row_73	RPS5	3246	0.5335795879364014	0.62314993	Yes	
row_74	RPL26	3255	0.532448947429657	0.62848735	Yes	
row_75	RPS15A	3399	0.5087020397186279	0.6243612	Yes	
row_76	POLR2I	3434	0.5035814046859741	0.6276076	Yes	
row_77	RPL27A	3463	0.5001499056816101	0.63122505	Yes	
row_78	RPL12	3469	0.4984784722328186	0.6363916	Yes	
row_79	DNAJC3	3679	0.4627153277397156	0.627259	No	
row_80	RPL34	3759	0.44948798418045044	0.6268407	No	
row_81	RPS20	3816	0.43781763315200806	0.6278611	No	
row_82	PARP1	3894	0.42599084973335266	0.62731946	No	
row_83	POLR2C	3927	0.42162594199180603	0.62979674	No	
row_84	RPS10	3990	0.41132476925849915	0.63011545	No	
row_85	RANBP2	4015	0.4073484241962433	0.63298017	No	
row_86	RPL29	4129	0.39422452449798584	0.62963396	No	
row_87	RPL5	4240	0.37826988101005554	0.62631595	No	
row_88	RPS12	4657	0.32056406140327454	0.6015043	No	
row_89	RPS4X	4683	0.3178572356700897	0.6033122	No	
row_90	RPS29	4729	0.31230610609054565	0.60369563	No	
row_91	RPL31	4828	0.29881376028060913	0.6003176	No	
row_92	RPL36AL	4993	0.2793479561805725	0.5922262	No	
row_93	RPL6	5005	0.27838796377182007	0.5945522	No	
row_94	RPL19	5038	0.2738341689109802	0.5953966	No	
row_95	RPS26	5212	0.25545093417167664	0.58642775	No	
row_96	NUP37	5315	0.24110446870326996	0.5821395	No	
row_97	RPL37	5358	0.23588955402374268	0.58188313	No	
row_98	NUP107	5566	0.21348093450069427	0.5701332	No	
row_99	RPS7	5596	0.21073082089424133	0.5704849	No	
row_100	GRSF1	5607	0.20963998138904572	0.5721195	No	
row_101	NUP153	5655	0.20615534484386444	0.57119375	No	
row_102	RPL38	5765	0.19516858458518982	0.56592095	No	
row_103	POM121C	6074	0.16260366141796112	0.5467251	No	
row_104	RPS24	6106	0.16022861003875732	0.5463825	No	
row_105	RPS6	6510	0.11846432089805603	0.52022403	No	
row_106	NUP205	6527	0.11699890345335007	0.52042615	No	
row_107	RPL37A	6546	0.11533286422491074	0.5204736	No	
row_108	NUP43	6579	0.11258914321660995	0.5195365	No	
row_109	GTF2F2	6733	0.09773390740156174	0.5101882	No	
row_110	RPS17	6757	0.09494008868932724	0.50966954	No	
row_111	POLR2D	6789	0.09024648368358612	0.5085538	No	
row_112	NDC1	6882	0.08266530930995941	0.50319666	No	
row_113	POLR2L	7206	0.056355591863393784	0.48180455	No	
row_114	NUP54	7961	-0.004041796084493399	0.4304588	No	
row_115	POLR2K	7989	-0.005926498211920261	0.42868406	No	
row_116	NUP88	8233	-0.025670668110251427	0.41240552	No	
row_117	POLR2H	8810	-0.07547587901353836	0.37398094	No	
row_118	POLR2F	8850	-0.07833996415138245	0.37218833	No	
row_119	NUP35	9397	-0.1277877688407898	0.33638644	No	
row_120	RPL23	9601	-0.14873245358467102	0.3241938	No	
row_121	RPL15	9818	-0.17267419397830963	0.31137967	No	
row_122	NUP50	10059	-0.20094545185565948	0.2972421	No	
row_123	RPL22L1	10378	-0.2417992651462555	0.27823964	No	
row_124	POLR2B	11023	-0.3316248953342438	0.2380104	No	
row_125	AAAS	11193	-0.35708415508270264	0.23043707	No	
row_126	RPL22	11340	-0.3790178596973419	0.22467366	No	
row_127	RPS27L	13674	-0.9968347549438477	0.076676674	No	
